"Name";"Link";"Price";"Discount Percentage"
"SHEIN ICON Top-stitching Crop Tee";"https://eur.shein.com/SHEIN-ICON-Top-stitching-Crop-Tee-p-26067045.html";4.80;20
"SHEIN LUNE Women's Simple And Comfortable Relaxed Fit Linen Shirt Dress With Double Patch Pockets";"https://eur.shein.com/SHEIN-LUNE-Women-s-Simple-And-Comfortable-Relaxed-Fit-Linen-Shirt-Dress-With-Double-Patch-Pockets-p-18460555.html";13.60;20
"SHEIN Privé Women's Stand Collar Long Sleeve Pleated Dress";"https://eur.shein.com/SHEIN-Priv-Women-s-Stand-Collar-Long-Sleeve-Pleated-Dress-p-26711679.html";13.00;0
"SHEIN Frenchy Lapel Neck Double Breasted Belted Overcoat";"https://eur.shein.com/SHEIN-Frenchy-Lapel-Neck-Double-Breasted-Belted-Overcoat-p-11748488.html";35.00;0
"SHEIN Privé Solid Criss Cross Crop Lace Cami Top";"https://eur.shein.com/SHEIN-Priv-Solid-Criss-Cross-Crop-Lace-Cami-Top-p-11441816.html";7.00;0
"Yoga Basic Solid Ribbed Knit Sports Bra";"https://eur.shein.com/Yoga-Basic-Solid-Ribbed-Knit-Sports-Bra-p-24299737.html";4.80;20
"Solid Drawstring Waist Track Shorts";"https://eur.shein.com/Solid-Drawstring-Waist-Track-Shorts-p-18490325.html";5.60;20
"SHEIN Maternity Wide Waistband Ripped Detail Skinny Jeans";"https://eur.shein.com/SHEIN-Maternity-Wide-Waistband-Ripped-Detail-Skinny-Jeans-p-2127430.html";15.20;20
"SHEIN BAE Women's Dip Dye Asymmetric Hem Bandeau Top";"https://eur.shein.com/SHEIN-BAE-Women-s-Dip-Dye-Asymmetric-Hem-Bandeau-Top-p-28126428.html";8.00;0
"SHEIN Frenchy Striped Notched Drop Shoulder Sweater";"https://eur.shein.com/SHEIN-Frenchy-Striped-Notched-Drop-Shoulder-Sweater-p-6580927.html";12.60;30
"SHEIN MOD Tie Front Lettuce Trim Tee";"https://eur.shein.com/SHEIN-MOD-Tie-Front-Lettuce-Trim-Tee-p-23703272.html";6.00;0
"Cherry Print Lettuce Trim Button Front Sleep Romper";"https://eur.shein.com/Cherry-Print-Lettuce-Trim-Button-Front-Sleep-Romper-p-14880213.html";6.00;0
"SHEIN BAE Women's Tie-Dye Pleated Dress";"https://eur.shein.com/SHEIN-BAE-Women-s-Tie-Dye-Pleated-Dress-p-27249598.html";19.00;0
"SHEIN Unity White V-neck Long Sleeve Shirt";"https://eur.shein.com/SHEIN-Unity-White-V-neck-Long-Sleeve-Shirt-p-21189990.html";14.00;0
"SHEIN SXY Solid Crisscross Tied Backless Crop Tee";"https://eur.shein.com/SHEIN-SXY-Solid-Crisscross-Tied-Backless-Crop-Tee-p-3120910.html";4.00;0
"SHEIN Swim Basics Mono Bikini Set Halter Triangle Bra Top & Tie Side Bikini Bottom 2 Piece Bathing Suit";"https://eur.shein.com/SHEIN-Swim-Basics-Mono-Bikini-Set-Halter-Triangle-Bra-Top-Tie-Side-Bikini-Bottom-2-Piece-Bathing-Suit-p-1064935.html";9.00;0
"SHEIN BASICS Solid Form Fitted Tee";"https://eur.shein.com/SHEIN-BASICS-Solid-Form-Fitted-Tee-p-10079191.html";4.00;0
"SHEIN EZwear Summer Black Drawstring Waist Slant Pocket Pants Dress Pants";"https://eur.shein.com/SHEIN-EZwear-Summer-Black-Drawstring-Waist-Slant-Pocket-Pants-Dress-Pants-p-18338836.html";11.20;20
"Heart & Eyelash Graphic PJ Set";"https://eur.shein.com/Heart-Eyelash-Graphic-PJ-Set-p-12644714.html";7.65;15
"SHEIN EZwear Spring Black TopSquare Neck Crop Tee";"https://eur.shein.com/SHEIN-EZwear-Spring-Black-TopSquare-Neck-Crop-Tee-p-12185853.html";5.00;0
"Yoga Trendy Women's Tie-Dye Sport Leggings";"https://eur.shein.com/Yoga-Trendy-Women-s-Tie-Dye-Sport-Leggings-p-27924554.html";9.00;0
"SHEIN Frenchy Solid Crop Tank Top";"https://eur.shein.com/SHEIN-Frenchy-Solid-Crop-Tank-Top-p-24672087.html";4.00;0
"SHEIN Clasi 2pcs/set Women's Slim-fit Pearl Beaded Tank Top And Front-open Cardigan";"https://eur.shein.com/SHEIN-Clasi-2pcs-set-Women-s-Slim-fit-Pearl-Beaded-Tank-Top-And-Front-open-Cardigan-p-26624444.html";11.00;31
"GLOWMODE FeatherFit™ Streamline Performance Jacket";"https://eur.shein.com/GLOWMODE-FeatherFit-Streamline-Performance-Jacket-p-11617122.html";30.00;0
"SHEIN Privé Allover Print Flounce Sleeve Mermaid Hem Dress";"https://eur.shein.com/SHEIN-Priv-Allover-Print-Flounce-Sleeve-Mermaid-Hem-Dress-p-25252549.html";14.40;20
"SHEIN Coolane Zip Up PU Leather Moto Jacket";"https://eur.shein.com/SHEIN-Coolane-Zip-Up-PU-Leather-Moto-Jacket-p-25647443.html";38.00;0
"3pcs Ribbed Knit Cami Sports Top Corset Top";"https://eur.shein.com/3pcs-Ribbed-Knit-Cami-Sports-Top-Corset-Top-p-21766635.html";12.80;20
"SHEIN SXY One Shoulder Contrast Mesh Puff Sleeve Jumpsuit Concert Long Summer Dress Coquette Prom Dress Sexy Dress Valentine Day Dress";"https://eur.shein.com/SHEIN-SXY-One-Shoulder-Contrast-Mesh-Puff-Sleeve-Jumpsuit-Concert-Long-Summer-Dress-Coquette-Prom-Dress-Sexy-Dress-Valentine-Day-Dress-p-12132182.html";12.80;20
"SHEIN Daily&Casual Solid Zip Up Sports Jacket With Thumb Holes";"https://eur.shein.com/SHEIN-Daily-Casual-Solid-Zip-Up-Sports-Jacket-With-Thumb-Holes-p-24999068.html";8.00;0
"Contrast Binding Satin Night Set";"https://eur.shein.com/Contrast-Binding-Satin-Night-Set-p-12997184.html";16.00;0
"SHEIN BAE Contrast Mesh Lantern Sleeve Mock Neck Top";"https://eur.shein.com/SHEIN-BAE-Contrast-Mesh-Lantern-Sleeve-Mock-Neck-Top-p-25420160.html";6.40;20
"SHEIN SXY Women's Solid Color Bodycon Dress";"https://eur.shein.com/SHEIN-SXY-Women-s-Solid-Color-Bodycon-Dress-p-26255989.html";6.40;20
"SHEIN MOD Solid Button Front Vest Jacket & Seam Front Pants";"https://eur.shein.com/SHEIN-MOD-Solid-Button-Front-Vest-Jacket-Seam-Front-Pants-p-24578354.html";16.00;20
"SHEIN PETITE High Waist Press Crease Tapered Black Summer Pants";"https://eur.shein.com/SHEIN-PETITE-High-Waist-Press-Crease-Tapered-Black-Summer-Pants-p-10643526.html";8.80;20
"Notched Neckline Contrast Mesh Shirt";"https://eur.shein.com/Notched-Neckline-Contrast-Mesh-Shirt-p-11896999.html";11.00;0
"SHEIN VCAY Summer Tie Waist Solid Black Shorts";"https://eur.shein.com/SHEIN-VCAY-Summer-Tie-Waist-Solid-Black-Shorts-p-13005621.html";8.00;0
"SHEIN Essnce Solid Drawstring Waist Wide Leg Pants";"https://eur.shein.com/SHEIN-Essnce-Solid-Drawstring-Waist-Wide-Leg-Pants-p-22861710.html";14.40;20
"Yoga Basic Scrunch Butt Sports Cycling Shorts";"https://eur.shein.com/Yoga-Basic-Scrunch-Butt-Sports-Cycling-Shorts-p-10634741.html";4.80;20
"Heart Print PJ Set";"https://eur.shein.com/Heart-Print-PJ-Set-p-24095888.html";7.65;15
"DAZY Solid Ribbed Knit Crop Tee";"https://eur.shein.com/DAZY-Solid-Ribbed-Knit-Crop-Tee-p-22662439.html";4.00;20
"SHEIN PETITE High Waisted Zip Up Mom Fit Jeans";"https://eur.shein.com/SHEIN-PETITE-High-Waisted-Zip-Up-Mom-Fit-Jeans-p-4310801.html";16.00;20
"SHEIN Frenchy Mock Neck Lettuce Trim Textured Fabric Black Tee";"https://eur.shein.com/SHEIN-Frenchy-Mock-Neck-Lettuce-Trim-Textured-Fabric-Black-Tee-p-24299862.html";3.20;20
"SHEIN Frenchy Contrast Lace Raglan Sleeve Waffle Knit Sweatshirt";"https://eur.shein.com/SHEIN-Frenchy-Contrast-Lace-Raglan-Sleeve-Waffle-Knit-Sweatshirt-p-23860785.html";6.75;25
"Distressed Washed Straight Leg Jeans";"https://eur.shein.com/Distressed-Washed-Straight-Leg-Jeans-p-18917343.html";25.00;0
"Ladies' Shawl Collar Long Sleeve Suit Jacket And Pants Set";"https://eur.shein.com/Ladies-Shawl-Collar-Long-Sleeve-Suit-Jacket-And-Pants-Set-p-28190516.html";28.00;0
"DAZY Geo Print Drop Shoulder Drawstring Hem Teddy Sweatshirt";"https://eur.shein.com/DAZY-Geo-Print-Drop-Shoulder-Drawstring-Hem-Teddy-Sweatshirt-p-23663507.html";15.00;25
"Drop Shoulder Button Front Cardigan";"https://eur.shein.com/Drop-Shoulder-Button-Front-Cardigan-p-23802563.html";21.00;0
"SHEIN Slayr Zipper & Ribbed Slim Fit Jumpsuit For Women";"https://eur.shein.com/SHEIN-Slayr-Zipper-Ribbed-Slim-Fit-Jumpsuit-For-Women-p-25460278.html";13.60;20
"SHEIN Essnce 3pcs Round Neck Knitted Basic Long Sleeve T-Shirt Set";"https://eur.shein.com/SHEIN-Essnce-3pcs-Round-Neck-Knitted-Basic-Long-Sleeve-T-Shirt-Set-p-28742617.html";18.00;0
"SHEIN Frenchy Mock Neck Drop Shoulder Sweater";"https://eur.shein.com/SHEIN-Frenchy-Mock-Neck-Drop-Shoulder-Sweater-p-12143909.html";13.60;20
"Letter & Striped Print Tie Waist PJ Set";"https://eur.shein.com/Letter-Striped-Print-Tie-Waist-PJ-Set-p-10786998.html";6.80;15
"Kangaroo Pocket Solid Thermal Lined Hoodie";"https://eur.shein.com/Kangaroo-Pocket-Solid-Thermal-Lined-Hoodie-p-10956974.html";6.75;25
"VUTRU Women's Seamless Slim Fit Sport Jacket With Thumb Holes Compression Shirt";"https://eur.shein.com/VUTRU-Women-s-Seamless-Slim-Fit-Sport-Jacket-With-Thumb-Holes-Compression-Shirt-p-24235634.html";15.00;0
"SHEIN BAE Women's Off Shoulder Lace Top With Ruffle Sleeve Detail";"https://eur.shein.com/SHEIN-BAE-Women-s-Off-Shoulder-Lace-Top-With-Ruffle-Sleeve-Detail-p-27248166.html";8.00;20
"SHEIN Swim SXY Halter Triangle Bikini Swimsuit With Beach Skirt";"https://eur.shein.com/SHEIN-Swim-SXY-Halter-Triangle-Bikini-Swimsuit-With-Beach-Skirt-p-16873874.html";14.00;0
"SHEIN Swim BAE Chain Linked Halter Triangle Bikini Swimsuit";"https://eur.shein.com/SHEIN-Swim-BAE-Chain-Linked-Halter-Triangle-Bikini-Swimsuit-p-17598474.html";10.00;0
"SHEIN Privé Contrast Floral Mesh Puff Sleeve Belted Wide Leg Jumpsuit";"https://eur.shein.com/SHEIN-Priv-Contrast-Floral-Mesh-Puff-Sleeve-Belted-Wide-Leg-Jumpsuit-p-16474116.html";16.00;0
"VUTRU Women's Slim Fit Workout Jacket With Thumb Holes Compression Shirt";"https://eur.shein.com/VUTRU-Women-s-Slim-Fit-Workout-Jacket-With-Thumb-Holes-Compression-Shirt-p-12958512.html";15.00;0
"Contrast Lace Split Thigh Satin Cami Nightdress";"https://eur.shein.com/Contrast-Lace-Split-Thigh-Satin-Cami-Nightdress-p-20950315.html";7.00;0
"Women's Skinny Denim Jeans";"https://eur.shein.com/Women-s-Skinny-Denim-Jeans-p-25866272.html";15.20;20
"Dazy Star Women's Long Sleeve Velvet T-shirt";"https://eur.shein.com/Dazy-Star-Women-s-Long-Sleeve-Velvet-T-shirt-p-26475618.html";4.80;20
"Eyelash Embroidery Cloud Print PJ Set";"https://eur.shein.com/Eyelash-Embroidery-Cloud-Print-PJ-Set-p-11015408.html";12.75;25
"Solid Drop Shoulder Oversized Tee";"https://eur.shein.com/Solid-Drop-Shoulder-Oversized-Tee-p-13492354.html";6.00;0
"Solid Color Elastic Waist Cargo Pants";"https://eur.shein.com/Solid-Color-Elastic-Waist-Cargo-Pants-p-26571055.html";9.00;25
"Contrast Trim Button Front PJ Set";"https://eur.shein.com/Contrast-Trim-Button-Front-PJ-Set-p-20940322.html";16.50;25
"Graphic Print One Shoulder Asymmetrical Hem Top";"https://eur.shein.com/Graphic-Print-One-Shoulder-Asymmetrical-Hem-Top-p-21019252.html";6.00;0
"SHEIN LUNE Pocket Front Cord Shirt";"https://eur.shein.com/SHEIN-LUNE-Pocket-Front-Cord-Shirt-p-12590605.html";18.00;0
"Floral Print Contrast Lace Belted Satin Sleep Robe";"https://eur.shein.com/Floral-Print-Contrast-Lace-Belted-Satin-Sleep-Robe-p-10562430.html";9.00;0
"SHEIN Essnce Oblique Shoulder Long Sleeve T-Shirt";"https://eur.shein.com/SHEIN-Essnce-Oblique-Shoulder-Long-Sleeve-T-Shirt-p-27551533.html";8.00;0
"Women's Sequin Patchwork High Slit Mesh Evening Party Dress";"https://eur.shein.com/Women-s-Sequin-Patchwork-High-Slit-Mesh-Evening-Party-Dress-p-26496455.html";102.60;5
"DAZY Solid Backless Sports Bra";"https://eur.shein.com/DAZY-Solid-Backless-Sports-Bra-p-20996912.html";8.00;20
"SHEIN Essnce Floral Print Drop Shoulder Tee";"https://eur.shein.com/SHEIN-Essnce-Floral-Print-Drop-Shoulder-Tee-p-21518333.html";6.40;20
"SHEIN EZwear Navy Blue Cotton And Linen Drawstring Waist Slant Pocket Wide Leg Pants";"https://eur.shein.com/SHEIN-EZwear-Navy-Blue-Cotton-And-Linen-Drawstring-Waist-Slant-Pocket-Wide-Leg-Pants-p-22583239.html";11.20;20
"Yoga Basic Solid Raglan Sleeve Crop Sports Tee";"https://eur.shein.com/Yoga-Basic-Solid-Raglan-Sleeve-Crop-Sports-Tee-p-13442794.html";6.00;0
"Eyelash & Heart Print Satin PJ Set";"https://eur.shein.com/Eyelash-Heart-Print-Satin-PJ-Set-p-14194118.html";5.95;15
"SHEIN Clasi Women's Purple Shiny Shirt With Small Round Collar";"https://eur.shein.com/SHEIN-Clasi-Women-s-Purple-Shiny-Shirt-With-Small-Round-Collar-p-25205320.html";9.00;25
"SHEIN Maternity Ribbed Pants With Adjustable Waist";"https://eur.shein.com/SHEIN-Maternity-Ribbed-Pants-With-Adjustable-Waist-p-25866129.html";10.00;0
"SHEIN EZwear 3pcs Solid Cami Top";"https://eur.shein.com/SHEIN-EZwear-3pcs-Solid-Cami-Top-p-22937612.html";10.40;20
"Yoga Basic 2pcs Seamless Fitness Yoga Suit Gym Outfits Set Criss Cross Back Top Wideband Waist Tights";"https://eur.shein.com/Yoga-Basic-2pcs-Seamless-Fitness-Yoga-Suit-Gym-Outfits-Set-Criss-Cross-Back-Top-Wideband-Waist-Tights-p-11263302.html";12.00;20
"Letter Cartoon Bear Embroidery Plaid Teddy Pajama Set";"https://eur.shein.com/Letter-Cartoon-Bear-Embroidery-Plaid-Teddy-Pajama-Set-p-22436139.html";14.70;30
"SHEIN EZwear Women's Casual Solid Color Short Crop Tight-Fitting T-Shirt 4pcs/Set For Summer";"https://eur.shein.com/SHEIN-EZwear-Women-s-Casual-Solid-Color-Short-Crop-Tight-Fitting-T-Shirt-4pcs-Set-For-Summer-p-28800355.html";15.00;0
"SHEIN BAE Boat Neck Backless Crop Tee";"https://eur.shein.com/SHEIN-BAE-Boat-Neck-Backless-Crop-Tee-p-11891018.html";4.00;20
"Women's Zipper Stand Collar Bodysuit";"https://eur.shein.com/Women-s-Zipper-Stand-Collar-Bodysuit-p-26266368.html";8.00;0
"SHEIN EZwear 's Casual Simple Heart & Letter Print Short Sleeve Round Neck T-Shirt For Summer";"https://eur.shein.com/SHEIN-EZwear-s-Casual-Simple-Heart-Letter-Print-Short-Sleeve-Round-Neck-T-Shirt-For-Summer-p-25390120.html";4.00;0
"Surplice Neck Lantern Sleeve Sequin Party Dress";"https://eur.shein.com/Surplice-Neck-Lantern-Sleeve-Sequin-Party-Dress-p-19119245.html";55.10;5
"SHEIN PETITE Solid Slim Fit Tee Spring Women Bodysuit";"https://eur.shein.com/SHEIN-PETITE-Solid-Slim-Fit-Tee-Spring-Women-Bodysuit-p-12241103.html";7.00;0
"SHEIN BAE Ladies' Romantic Valentine's Day Date Sexy Sheer Lace Off Shoulder Long Sleeve White T-Shirt";"https://eur.shein.com/SHEIN-BAE-Ladies-Romantic-Valentine-s-Day-Date-Sexy-Sheer-Lace-Off-Shoulder-Long-Sleeve-White-T-Shirt-p-27119341.html";10.00;0
"SHEIN Mulvari Wide Band Waist Slogan Graphic Leggings";"https://eur.shein.com/SHEIN-Mulvari-Wide-Band-Waist-Slogan-Graphic-Leggings-p-878922.html";7.00;0
"SHEIN Frenchy Split Hem PU Bodycon Mini Black  Skirt";"https://eur.shein.com/SHEIN-Frenchy-Split-Hem-PU-Bodycon-Mini-Black-Skirt-p-12337859.html";9.00;0
"Women's Mesh Love Heart Embroidery Satin Pajama Set";"https://eur.shein.com/Women-s-Mesh-Love-Heart-Embroidery-Satin-Pajama-Set-p-24891075.html";5.95;15
"SHEIN Coolane Skeleton Hand Print Slant Pocket Sweatpants";"https://eur.shein.com/SHEIN-Coolane-Skeleton-Hand-Print-Slant-Pocket-Sweatpants-p-23420433.html";9.00;25
"Women's Pajama Set With Contrast Trim, V-neck";"https://eur.shein.com/Women-s-Pajama-Set-With-Contrast-Trim-V-neck-p-26592528.html";16.00;0
"Yoga Basic Wide Waistband Sports Shorts";"https://eur.shein.com/Yoga-Basic-Wide-Waistband-Sports-Shorts-p-22065166.html";5.00;0
"Heart Print Lace Trim Cami Top & Pants PJ Set";"https://eur.shein.com/Heart-Print-Lace-Trim-Cami-Top-Pants-PJ-Set-p-22987231.html";10.00;0
"Yoga Trendy Solid Color Wide Waist Sports Leggings";"https://eur.shein.com/Yoga-Trendy-Solid-Color-Wide-Waist-Sports-Leggings-p-26563665.html";10.00;0
"SHEIN Leather Look High Waist Boyfriend Fit Jeans";"https://eur.shein.com/SHEIN-Leather-Look-High-Waist-Boyfriend-Fit-Jeans-p-8551552.html";13.60;20
"SHEIN Coolane 4 Pieces/Set Multi-Color Women's Casual Simple Round Neck Short-Sleeved Slim Short T-Shirt";"https://eur.shein.com/SHEIN-Coolane-4-Pieces-Set-Multi-Color-Women-s-Casual-Simple-Round-Neck-Short-Sleeved-Slim-Short-T-Shirt-p-27412412.html";15.00;0
"Yoga Basic Wide Waistband Sports Leggings";"https://eur.shein.com/Yoga-Basic-Wide-Waistband-Sports-Leggings-p-10576964.html";9.00;0
"Contrast Lace Cami Top & Pants PJ Set";"https://eur.shein.com/Contrast-Lace-Cami-Top-Pants-PJ-Set-p-13863692.html";15.00;0
"Solid Flounce Sleeve Bodycon Dress";"https://eur.shein.com/Solid-Flounce-Sleeve-Bodycon-Dress-p-25235441.html";19.00;0
"SHEIN LUNE Half Button Waffle Knit Tee";"https://eur.shein.com/SHEIN-LUNE-Half-Button-Waffle-Knit-Tee-p-23461263.html";13.00;0
"Yoga Basic Solid Tummy Control Sports Leggings";"https://eur.shein.com/Yoga-Basic-Solid-Tummy-Control-Sports-Leggings-p-21844146.html";9.00;0
"SHEIN Qutie Zip Back Pleated Skirt";"https://eur.shein.com/SHEIN-Qutie-Zip-Back-Pleated-Skirt-p-2968939.html";8.00;20
"Contrast Lace Criss Cross Backless Satin Cami Romper";"https://eur.shein.com/Contrast-Lace-Criss-Cross-Backless-Satin-Cami-Romper-p-22188662.html";7.00;0
"SHEIN PETITE Solid Off Shoulder Crop Off Shoulder Top";"https://eur.shein.com/SHEIN-PETITE-Solid-Off-Shoulder-Crop-Off-Shoulder-Top-p-11108352.html";4.00;20
"SHEIN Belle Crisscross Backless Wrap Satin Cami Formal Bridesmaid Dress";"https://eur.shein.com/SHEIN-Belle-Crisscross-Backless-Wrap-Satin-Cami-Formal-Bridesmaid-Dress-p-17656644.html";23.00;0
"SHEIN Essnce Women's Fashionable High Waist Fold-Over Design Wide Leg Pants In Deep Grey, Versatile Style";"https://eur.shein.com/SHEIN-Essnce-Women-s-Fashionable-High-Waist-Fold-Over-Design-Wide-Leg-Pants-In-Deep-Grey-Versatile-Style-p-27852014.html";19.00;0
"Women's Lace Trim Cami Top And Floral Print Shorts & Long Pants Pajama Set";"https://eur.shein.com/Women-s-Lace-Trim-Cami-Top-And-Floral-Print-Shorts-Long-Pants-Pajama-Set-p-26748772.html";17.00;0
"SHEIN Essnce Women's Solid Color Half Turtleneck T-shirt";"https://eur.shein.com/SHEIN-Essnce-Women-s-Solid-Color-Half-Turtleneck-T-shirt-p-26174030.html";3.04;24
"SHEIN ICON Sheer Fishnet Mesh Crop Top Without Bra";"https://eur.shein.com/SHEIN-ICON-Sheer-Fishnet-Mesh-Crop-Top-Without-Bra-p-12046724.html";6.00;0
"Letter Graphic Drop Shoulder Oversized Tee";"https://eur.shein.com/Letter-Graphic-Drop-Shoulder-Oversized-Tee-p-12316990.html";6.40;20
"Cherry Print Lettuce Trim Tee & Shorts PJ Set";"https://eur.shein.com/Cherry-Print-Lettuce-Trim-Tee-Shorts-PJ-Set-p-16497994.html";11.00;0
"SHEIN EZwear Contrast Lace Ruched Tube Top";"https://eur.shein.com/SHEIN-EZwear-Contrast-Lace-Ruched-Tube-Top-p-17374033.html";4.00;20
"Satin Alphabet & Lips Printed Cami Dress For Sleeping";"https://eur.shein.com/Satin-Alphabet-Lips-Printed-Cami-Dress-For-Sleeping-p-25931074.html";5.10;15
"SHEIN Clasi Two Tone Crisscross Cut Out Tee";"https://eur.shein.com/SHEIN-Clasi-Two-Tone-Crisscross-Cut-Out-Tee-p-23572826.html";6.40;20
"SHEIN Yoga Basic 5pcs Solid Sports Brief";"https://eur.shein.com/SHEIN-Yoga-Basic-5pcs-Solid-Sports-Brief-p-18382018.html";10.00;0
"SHEIN Coolane Black Flap Pocket Side Drawstring Waist Parachute Cargo Pants";"https://eur.shein.com/SHEIN-Coolane-Black-Flap-Pocket-Side-Drawstring-Waist-Parachute-Cargo-Pants-p-11721795.html";13.60;20
"SHEIN Slayr Fuzzy Cuff Single Button Blazer & Pants";"https://eur.shein.com/SHEIN-Slayr-Fuzzy-Cuff-Single-Button-Blazer-Pants-p-25502140.html";27.00;29
"Yoga Basic Running Tights Seamless High Stretch Scrunch Butt Tummy Control Active Leggings";"https://eur.shein.com/Yoga-Basic-Running-Tights-Seamless-High-Stretch-Scrunch-Butt-Tummy-Control-Active-Leggings-p-10393332.html";9.60;20
"SHEIN BIZwear Lapel Neck Split Sleeve Dress With Belt";"https://eur.shein.com/SHEIN-BIZwear-Lapel-Neck-Split-Sleeve-Dress-With-Belt-p-20804727.html";16.50;25
"SHEIN Qutie Colorblock Drop Shoulder Duster Cardigan";"https://eur.shein.com/SHEIN-Qutie-Colorblock-Drop-Shoulder-Duster-Cardigan-p-22192109.html";17.00;0
"SHEIN Essnce Half Button Drop Shoulder Sweatshirt & Sweatpants";"https://eur.shein.com/SHEIN-Essnce-Half-Button-Drop-Shoulder-Sweatshirt-Sweatpants-p-22357772.html";14.00;30
"SHEIN LUNE Women'S Heart Shaped Design Drop Shoulder Sweater";"https://eur.shein.com/SHEIN-LUNE-Women-S-Heart-Shaped-Design-Drop-Shoulder-Sweater-p-28775330.html";12.80;20
"Zip Up Unitard Jumpsuit";"https://eur.shein.com/Zip-Up-Unitard-Jumpsuit-p-13808373.html";19.00;0
"High Waist Skinny Cropped Jeans";"https://eur.shein.com/High-Waist-Skinny-Cropped-Jeans-p-18629900.html";17.00;0
"SHEIN Coolane Solid Cutout Hanky Hem 2 In 1 Drawstring Hoodie";"https://eur.shein.com/SHEIN-Coolane-Solid-Cutout-Hanky-Hem-2-In-1-Drawstring-Hoodie-p-11427026.html";7.00;30
"SHEIN Essnce Teddy Lined Zip Up Moto Jacket";"https://eur.shein.com/SHEIN-Essnce-Teddy-Lined-Zip-Up-Moto-Jacket-p-24043866.html";41.60;20
"SHEIN EZwear Summer Outfits Basic Form-Fitting Cami Top";"https://eur.shein.com/SHEIN-EZwear-Summer-Outfits-Basic-Form-Fitting-Cami-Top-p-1520999.html";4.00;20
"SHEIN Privé Solid Drop Shoulder Shirt & Wide Leg Pants";"https://eur.shein.com/SHEIN-Priv-Solid-Drop-Shoulder-Shirt-Wide-Leg-Pants-p-11603684.html";15.20;20
"DAZY Solid Drop Shoulder Sweater Without Blouse";"https://eur.shein.com/DAZY-Solid-Drop-Shoulder-Sweater-Without-Blouse-p-21577204.html";12.00;25
"SHEIN EZwear Summer Black Y2k Super Crop Top & Cami Romper Two Piece";"https://eur.shein.com/SHEIN-EZwear-Summer-Black-Y2k-Super-Crop-Top-Cami-Romper-Two-Piece-p-15349680.html";9.00;0
"DAZY Solid Backless Sports Bra";"https://eur.shein.com/DAZY-Solid-Backless-Sports-Bra-p-24375626.html";8.00;20
"Strawberry Print Lace Trim PJ Set";"https://eur.shein.com/Strawberry-Print-Lace-Trim-PJ-Set-p-24594578.html";15.00;0
"SHEIN Swim Basics Rib Tie Side Bikini Swimsuit";"https://eur.shein.com/SHEIN-Swim-Basics-Rib-Tie-Side-Bikini-Swimsuit-p-2958830.html";10.00;0
"Yoga Basic Round Neck Sports Tee";"https://eur.shein.com/Yoga-Basic-Round-Neck-Sports-Tee-p-11198244.html";7.00;0
"Women's Cartoon Coffee & Snack Pattern Sleep Dress";"https://eur.shein.com/Women-s-Cartoon-Coffee-Snack-Pattern-Sleep-Dress-p-26494360.html";7.00;0
"5pcs/set Lace Splice Homewear Set";"https://eur.shein.com/5pcs-set-Lace-Splice-Homewear-Set-p-25954852.html";24.00;0
"Camo Print Wideband Waist Sports Leggings";"https://eur.shein.com/Camo-Print-Wideband-Waist-Sports-Leggings-p-24517682.html";6.40;20
"Contrast Binding Satin Night Set";"https://eur.shein.com/Contrast-Binding-Satin-Night-Set-p-2470099.html";16.00;0
"SHEIN EZwear Spring ClothesLadies' Monochrome Off The Shoulder Crop Top And Flared Pants Two Piece Set";"https://eur.shein.com/SHEIN-EZwear-Spring-ClothesLadies-Monochrome-Off-The-Shoulder-Crop-Top-And-Flared-Pants-Two-Piece-Set-p-26517854.html";15.20;20
